,feature,importance_gain,importance_split,trn_score,run
48,loans_score,265.49456056952477,176,0.9546352129441775,49
49,loans_credibility_behavior,86.8412621319294,60,0.9546352129441775,49
50,loans_count,145.1292933896184,94,0.9546352129441775,49
51,loans_settle_count,99.68806383013725,61,0.9546352129441775,49
52,loans_overdue_count,39.041041135787964,26,0.9546352129441775,49
53,loans_org_count_behavior,135.57812866568565,72,0.9546352129441775,49
54,consfin_org_count_behavior,104.26327584683895,69,0.9546352129441775,49
55,latest_one_month_loan,27.08161500096321,17,0.9546352129441775,49
56,latest_three_month_loan,51.26010778546333,33,0.9546352129441775,49
57,latest_six_month_loan,264.63695661723614,140,0.9546352129441775,49
58,history_suc_fee,124.81402243673801,86,0.9546352129441775,49
59,history_fail_fee,207.15341998636723,124,0.9546352129441775,49
60,latest_one_month_suc,42.538989901542664,27,0.9546352129441775,49
61,latest_one_month_fail,36.407893776893616,26,0.9546352129441775,49
62,loans_long_time,224.7518648505211,146,0.9546352129441775,49
63,loans_credit_limit,118.12813219428062,78,0.9546352129441775,49
64,loans_credibility_limit,151.82934227585793,90,0.9546352129441775,49
65,loans_product_count,95.1709314584732,61,0.9546352129441775,49
66,loans_max_limit,185.6261117607355,123,0.9546352129441775,49
67,loans_avg_limit,185.60332550480962,117,0.9546352129441775,49
68,consfin_credit_limit,158.11979816854,101,0.9546352129441775,49
69,consfin_credibility,94.16615507006645,57,0.9546352129441775,49
70,consfin_product_count,52.179696917533875,31,0.9546352129441775,49
71,consfin_max_limit,192.81918722391129,113,0.9546352129441775,49
72,consfin_avg_limit,213.62831018865108,133,0.9546352129441775,49
73,latest_query_day,170.87294474244118,107,0.9546352129441775,49
74,loans_latest_day,157.73328709602356,105,0.9546352129441775,49
75,tradeno_day,17.392064094543457,12,0.9546352129441775,49
76,is_Li_Ming,0.0,0,0.9546352129441775,49
77,cust_id_bin,67.90640130639076,46,0.9546352129441775,49
78,student_feat_1,11.370567977428436,8,0.9546352129441775,49
79,student_feat_2,0.0,0,0.9546352129441775,49
80,latest_query_time_year,0.0,0,0.9546352129441775,49
81,latest_query_time_month,38.968297839164734,23,0.9546352129441775,49
82,latest_query_time_dayofyear,204.21448789536953,133,0.9546352129441775,49
83,latest_query_time_dayofweek,80.03977991640568,52,0.9546352129441775,49
84,latest_query_time_weekday,3.981890082359314,2,0.9546352129441775,49
85,loans_latest_time_year,1.1495000123977661,1,0.9546352129441775,49
86,loans_latest_time_month,26.0637030005455,19,0.9546352129441775,49
87,loans_latest_time_dayofyear,235.2318054139614,150,0.9546352129441775,49
88,loans_latest_time_dayofweek,101.552032828331,68,0.9546352129441775,49
89,loans_latest_time_weekday,3.261929988861084,2,0.9546352129441775,49
90,interval_query_loan_time,226.52696432173252,143,0.9546352129441775,49
91,trans_fail_top_count_enum_sum,108.16638022661209,69,0.9546352129441775,49
92,trans_fail_top_count_enum_sum_bins,0.0,0,0.9546352129441775,49
93,trans_fail_top_count_enum_sum_bincount,0.0,0,0.9546352129441775,49
94,trans_fail_top_count_enum_sum_bins_rank,8.996762216091156,6,0.9546352129441775,49
95,history_fail_fee_bins,0.0,0,0.9546352129441775,49
96,history_fail_fee_bincount,7.289900064468384,4,0.9546352129441775,49
97,history_fail_fee_bins_rank,11.608949899673462,7,0.9546352129441775,49
98,loans_overdue_count_bins,0.0,0,0.9546352129441775,49
99,loans_overdue_count_bincount,14.693310022354126,8,0.9546352129441775,49
100,loans_overdue_count_bins_rank,12.366950035095215,6,0.9546352129441775,49
101,latest_one_month_fail_bins,1.7071900367736816,1,0.9546352129441775,49
102,latest_one_month_fail_bincount,6.055749893188477,4,0.9546352129441775,49
103,latest_one_month_fail_bins_rank,6.418988108634949,5,0.9546352129441775,49
104,loans_score_bins,0.0,0,0.9546352129441775,49
105,loans_score_bincount,35.57273483276367,23,0.9546352129441775,49
106,loans_score_bins_rank,8.549500912427902,6,0.9546352129441775,49
107,corr_rank_sum,57.718406021595,39,0.9546352129441775,49
108,corr_rank_max,17.483092099428177,11,0.9546352129441775,49
109,bin_counts_sum,126.51007501780987,84,0.9546352129441775,49
110,trans_top_time_last_6_month+consume_top_time_last_6_month,89.15301412343979,52,0.9546352129441775,49
111,trans_fail_top_count_enum_last_12_month+trans_fail_top_count_enum_last_6_month,97.63307085633278,66,0.9546352129441775,49
112,loans_settle_count/loans_count,277.6210662126541,176,0.9546352129441775,49
113,history_suc_fee/loans_count,221.29740339517593,142,0.9546352129441775,49
114,loans_org_count_behavior/loans_settle_count,329.0850841701031,212,0.9546352129441775,49
115,loans_credit_limit+loans_avg_limit,218.11147832870483,135,0.9546352129441775,49
116,loans_overdue_count_bins/loans_overdue_count,61.26720301806927,36,0.9546352129441775,49
117,loans_overdue_count_bins_rank/loans_overdue_count,9.386352926492691,7,0.9546352129441775,49
118,latest_one_month_fail/latest_one_month_fail_bins,34.83495008945465,21,0.9546352129441775,49
0,low_volume_percent,16.37174293398857,14,0.9475304435472955,50
1,middle_volume_percent,15.833728974685073,16,0.9475304435472955,50
2,take_amount_in_later_12_month_highest,240.12669292464852,188,0.9475304435472955,50
3,trans_amount_increase_rate_lately,329.56356443837285,263,0.9475304435472955,50
4,trans_activity_month,15.689621394500136,14,0.9475304435472955,50
5,trans_activity_day,3.747144043445587,3,0.9475304435472955,50
6,transd_mcc,106.95625653676689,79,0.9475304435472955,50
7,trans_days_interval_filter,430.16569624841213,246,0.9475304435472955,50
8,trans_days_interval,193.15639622882009,150,0.9475304435472955,50
9,regional_mobility,41.26124915480614,29,0.9475304435472955,50
10,repayment_capability,266.64089162275195,207,0.9475304435472955,50
11,is_high_user,1.6931099891662598,1,0.9475304435472955,50
12,number_of_trans_from_2011,209.19513424485922,140,0.9475304435472955,50
13,first_transaction_time,415.6199198272079,276,0.9475304435472955,50
14,historical_trans_amount,206.5866968613118,145,0.9475304435472955,50
15,historical_trans_day,202.76609498262405,131,0.9475304435472955,50
16,rank_trad_1_month,1.562459945678711,1,0.9475304435472955,50
17,trans_amount_3_month,264.5860126912594,174,0.9475304435472955,50
18,avg_consume_less_12_valid_month,65.00525034219027,49,0.9475304435472955,50
19,abs,317.2201222926378,208,0.9475304435472955,50
20,top_trans_count_last_1_month,6.987899959087372,5,0.9475304435472955,50
21,avg_price_last_12_month,256.4009279422462,189,0.9475304435472955,50
22,avg_price_top_last_12_valid_month,79.23355913162231,51,0.9475304435472955,50
23,reg_preference_for_trad,20.759366989135742,16,0.9475304435472955,50
24,trans_top_time_last_1_month,99.21969775855541,75,0.9475304435472955,50
25,trans_top_time_last_6_month,120.70524637028575,87,0.9475304435472955,50
